Data Series,2023 Jan ,2022 Dec ,2022 Nov ,2022 Oct ,2022 Sep ,2022 Aug ,2022 Jul ,2022 Jun ,2022 May ,2022 Apr ,2022 Mar ,2022 Feb ,2022 Jan ,2021 Dec ,2021 Nov ,2021 Oct ,2021 Sep ,2021 Aug ,2021 Jul ,2021 Jun ,2021 May ,2021 Apr ,2021 Mar ,2021 Feb ,2021 Jan ,2020 Dec ,2020 Nov ,2020 Oct ,2020 Sep ,2020 Aug ,2020 Jul ,2020 Jun ,2020 May ,2020 Apr ,2020 Mar ,2020 Feb ,2020 Jan ,2019 Dec ,2019 Nov ,2019 Oct ,2019 Sep ,2019 Aug ,2019 Jul ,2019 Jun ,2019 May ,2019 Apr ,2019 Mar ,2019 Feb ,2019 Jan ,2018 Dec ,2018 Nov ,2018 Oct ,2018 Sep ,2018 Aug ,2018 Jul ,2018 Jun ,2018 May ,2018 Apr ,2018 Mar ,2018 Feb ,2018 Jan ,2017 Dec ,2017 Nov ,2017 Oct ,2017 Sep ,2017 Aug ,2017 Jul ,2017 Jun ,2017 May ,2017 Apr ,2017 Mar ,2017 Feb ,2017 Jan ,2016 Dec ,2016 Nov ,2016 Oct ,2016 Sep ,2016 Aug ,2016 Jul ,2016 Jun ,2016 May ,2016 Apr ,2016 Mar ,2016 Feb ,2016 Jan ,2015 Dec ,2015 Nov ,2015 Oct ,2015 Sep ,2015 Aug ,2015 Jul ,2015 Jun ,2015 May ,2015 Apr ,2015 Mar ,2015 Feb ,2015 Jan ,2014 Dec ,2014 Nov ,2014 Oct ,2014 Sep ,2014 Aug ,2014 Jul ,2014 Jun ,2014 May ,2014 Apr ,2014 Mar ,2014 Feb ,2014 Jan ,2013 Dec ,2013 Nov ,2013 Oct ,2013 Sep ,2013 Aug ,2013 Jul ,2013 Jun ,2013 May ,2013 Apr ,2013 Mar ,2013 Feb ,2013 Jan ,2012 Dec ,2012 Nov ,2012 Oct ,2012 Sep ,2012 Aug ,2012 Jul ,2012 Jun ,2012 May ,2012 Apr ,2012 Mar ,2012 Feb ,2012 Jan ,2011 Dec ,2011 Nov ,2011 Oct ,2011 Sep ,2011 Aug ,2011 Jul ,2011 Jun ,2011 May ,2011 Apr ,2011 Mar ,2011 Feb ,2011 Jan ,2010 Dec ,2010 Nov ,2010 Oct ,2010 Sep ,2010 Aug ,2010 Jul ,2010 Jun ,2010 May ,2010 Apr ,2010 Mar ,2010 Feb ,2010 Jan ,2009 Dec ,2009 Nov ,2009 Oct ,2009 Sep ,2009 Aug ,2009 Jul ,2009 Jun ,2009 May ,2009 Apr ,2009 Mar ,2009 Feb ,2009 Jan ,2008 Dec ,2008 Nov ,2008 Oct ,2008 Sep ,2008 Aug ,2008 Jul ,2008 Jun ,2008 May ,2008 Apr ,2008 Mar ,2008 Feb ,2008 Jan ,2007 Dec ,2007 Nov ,2007 Oct ,2007 Sep ,2007 Aug ,2007 Jul ,2007 Jun ,2007 May ,2007 Apr ,2007 Mar ,2007 Feb ,2007 Jan ,2006 Dec ,2006 Nov ,2006 Oct ,2006 Sep ,2006 Aug ,2006 Jul ,2006 Jun ,2006 May ,2006 Apr ,2006 Mar ,2006 Feb ,2006 Jan ,2005 Dec ,2005 Nov ,2005 Oct ,2005 Sep ,2005 Aug ,2005 Jul ,2005 Jun ,2005 May ,2005 Apr ,2005 Mar ,2005 Feb ,2005 Jan ,2004 Dec ,2004 Nov ,2004 Oct ,2004 Sep ,2004 Aug ,2004 Jul ,2004 Jun ,2004 May ,2004 Apr ,2004 Mar ,2004 Feb ,2004 Jan ,2003 Dec ,2003 Nov ,2003 Oct ,2003 Sep ,2003 Aug ,2003 Jul ,2003 Jun ,2003 May ,2003 Apr ,2003 Mar ,2003 Feb ,2003 Jan ,2002 Dec ,2002 Nov ,2002 Oct ,2002 Sep ,2002 Aug ,2002 Jul ,2002 Jun ,2002 May ,2002 Apr ,2002 Mar ,2002 Feb ,2002 Jan ,2001 Dec ,2001 Nov ,2001 Oct ,2001 Sep ,2001 Aug ,2001 Jul ,2001 Jun ,2001 May ,2001 Apr ,2001 Mar ,2001 Feb ,2001 Jan ,2000 Dec ,2000 Nov ,2000 Oct ,2000 Sep ,2000 Aug ,2000 Jul ,2000 Jun ,2000 May ,2000 Apr ,2000 Mar ,2000 Feb ,2000 Jan ,1999 Dec ,1999 Nov ,1999 Oct ,1999 Sep ,1999 Aug ,1999 Jul ,1999 Jun ,1999 May ,1999 Apr ,1999 Mar ,1999 Feb ,1999 Jan ,1998 Dec ,1998 Nov ,1998 Oct ,1998 Sep ,1998 Aug ,1998 Jul ,1998 Jun ,1998 May ,1998 Apr ,1998 Mar ,1998 Feb ,1998 Jan ,1997 Dec ,1997 Nov ,1997 Oct ,1997 Sep ,1997 Aug ,1997 Jul ,1997 Jun ,1997 May ,1997 Apr ,1997 Mar ,1997 Feb ,1997 Jan ,1996 Dec ,1996 Nov ,1996 Oct ,1996 Sep ,1996 Aug ,1996 Jul ,1996 Jun ,1996 May ,1996 Apr ,1996 Mar ,1996 Feb ,1996 Jan ,1995 Dec ,1995 Nov ,1995 Oct ,1995 Sep ,1995 Aug ,1995 Jul ,1995 Jun ,1995 May ,1995 Apr ,1995 Mar ,1995 Feb ,1995 Jan ,1994 Dec ,1994 Nov ,1994 Oct ,1994 Sep ,1994 Aug ,1994 Jul ,1994 Jun ,1994 May ,1994 Apr ,1994 Mar ,1994 Feb ,1994 Jan ,1993 Dec ,1993 Nov ,1993 Oct ,1993 Sep ,1993 Aug ,1993 Jul ,1993 Jun ,1993 May ,1993 Apr ,1993 Mar ,1993 Feb ,1993 Jan ,1992 Dec ,1992 Nov ,1992 Oct ,1992 Sep ,1992 Aug ,1992 Jul ,1992 Jun ,1992 May ,1992 Apr ,1992 Mar ,1992 Feb ,1992 Jan ,1991 Dec ,1991 Nov ,1991 Oct ,1991 Sep ,1991 Aug ,1991 Jul ,1991 Jun ,1991 May ,1991 Apr ,1991 Mar ,1991 Feb ,1991 Jan ,1990 Dec ,1990 Nov ,1990 Oct ,1990 Sep ,1990 Aug ,1990 Jul ,1990 Jun ,1990 May ,1990 Apr ,1990 Mar ,1990 Feb ,1990 Jan ,1989 Dec ,1989 Nov ,1989 Oct ,1989 Sep ,1989 Aug ,1989 Jul ,1989 Jun ,1989 May ,1989 Apr ,1989 Mar ,1989 Feb ,1989 Jan ,1988 Dec ,1988 Nov ,1988 Oct ,1988 Sep ,1988 Aug ,1988 Jul ,1988 Jun ,1988 May ,1988 Apr ,1988 Mar ,1988 Feb ,1988 Jan ,1987 Dec ,1987 Nov ,1987 Oct ,1987 Sep ,1987 Aug ,1987 Jul ,1987 Jun ,1987 May ,1987 Apr ,1987 Mar ,1987 Feb ,1987 Jan ,1986 Dec ,1986 Nov ,1986 Oct ,1986 Sep ,1986 Aug ,1986 Jul ,1986 Jun ,1986 May ,1986 Apr ,1986 Mar ,1986 Feb ,1986 Jan ,1985 Dec ,1985 Nov ,1985 Oct ,1985 Sep ,1985 Aug ,1985 Jul ,1985 Jun ,1985 May ,1985 Apr ,1985 Mar ,1985 Feb ,1985 Jan ,1984 Dec ,1984 Nov ,1984 Oct ,1984 Sep ,1984 Aug ,1984 Jul ,1984 Jun ,1984 May ,1984 Apr ,1984 Mar ,1984 Feb ,1984 Jan ,1983 Dec ,1983 Nov ,1983 Oct ,1983 Sep ,1983 Aug ,1983 Jul ,1983 Jun ,1983 May ,1983 Apr ,1983 Mar ,1983 Feb ,1983 Jan ,1982 Dec ,1982 Nov ,1982 Oct ,1982 Sep ,1982 Aug ,1982 Jul ,1982 Jun ,1982 May ,1982 Apr ,1982 Mar ,1982 Feb ,1982 Jan ,1981 Dec ,1981 Nov ,1981 Oct ,1981 Sep ,1981 Aug ,1981 Jul ,1981 Jun ,1981 May ,1981 Apr ,1981 Mar ,1981 Feb ,1981 Jan ,1980 Dec ,1980 Nov ,1980 Oct ,1980 Sep ,1980 Aug ,1980 Jul ,1980 Jun ,1980 May ,1980 Apr ,1980 Mar ,1980 Feb ,1980 Jan ,1979 Dec ,1979 Nov ,1979 Oct ,1979 Sep ,1979 Aug ,1979 Jul ,1979 Jun ,1979 May ,1979 Apr ,1979 Mar ,1979 Feb ,1979 Jan ,1978 Dec ,1978 Nov ,1978 Oct ,1978 Sep ,1978 Aug ,1978 Jul ,1978 Jun ,1978 May ,1978 Apr ,1978 Mar ,1978 Feb ,1978 Jan ,1977 Dec ,1977 Nov ,1977 Oct ,1977 Sep ,1977 Aug ,1977 Jul ,1977 Jun ,1977 May ,1977 Apr ,1977 Mar ,1977 Feb ,1977 Jan ,1976 Dec ,1976 Nov ,1976 Oct ,1976 Sep ,1976 Aug ,1976 Jul ,1976 Jun ,1976 May ,1976 Apr ,1976 Mar ,1976 Feb ,1976 Jan ,1975 Dec ,1975 Nov ,1975 Oct ,1975 Sep ,1975 Aug ,1975 Jul ,1975 Jun ,1975 May ,1975 Apr ,1975 Mar ,1975 Feb ,1975 Jan ,1974 Dec ,1974 Nov ,1974 Oct ,1974 Sep ,1974 Aug ,1974 Jul ,1974 Jun ,1974 May ,1974 Apr ,1974 Mar ,1974 Feb ,1974 Jan ,1973 Dec ,1973 Nov ,1973 Oct ,1973 Sep ,1973 Aug ,1973 Jul ,1973 Jun ,1973 May ,1973 Apr ,1973 Mar ,1973 Feb ,1973 Jan ,1972 Dec ,1972 Nov ,1972 Oct ,1972 Sep ,1972 Aug ,1972 Jul ,1972 Jun ,1972 May ,1972 Apr ,1972 Mar ,1972 Feb ,1972 Jan ,1971 Dec ,1971 Nov ,1971 Oct ,1971 Sep ,1971 Aug ,1971 Jul ,1971 Jun ,1971 May ,1971 Apr ,1971 Mar ,1971 Feb ,1971 Jan ,1970 Dec ,1970 Nov ,1970 Oct ,1970 Sep ,1970 Aug ,1970 Jul ,1970 Jun ,1970 May ,1970 Apr ,1970 Mar ,1970 Feb ,1970 Jan ,1969 Dec ,1969 Nov ,1969 Oct ,1969 Sep ,1969 Aug ,1969 Jul ,1969 Jun ,1969 May ,1969 Apr ,1969 Mar ,1969 Feb ,1969 Jan ,1968 Dec ,1968 Nov ,1968 Oct ,1968 Sep ,1968 Aug ,1968 Jul ,1968 Jun ,1968 May ,1968 Apr ,1968 Mar ,1968 Feb ,1968 Jan ,1967 Dec ,1967 Nov ,1967 Oct ,1967 Sep ,1967 Aug ,1967 Jul ,1967 Jun ,1967 May ,1967 Apr ,1967 Mar ,1967 Feb ,1967 Jan ,1966 Dec ,1966 Nov ,1966 Oct ,1966 Sep ,1966 Aug ,1966 Jul ,1966 Jun ,1966 May ,1966 Apr ,1966 Mar ,1966 Feb ,1966 Jan ,1965 Dec ,1965 Nov ,1965 Oct ,1965 Sep ,1965 Aug ,1965 Jul ,1965 Jun ,1965 May ,1965 Apr ,1965 Mar ,1965 Feb ,1965 Jan ,1964 Dec ,1964 Nov ,1964 Oct ,1964 Sep ,1964 Aug ,1964 Jul ,1964 Jun ,1964 May ,1964 Apr ,1964 Mar ,1964 Feb ,1964 Jan ,1963 Dec ,1963 Nov ,1963 Oct ,1963 Sep ,1963 Aug ,1963 Jul ,1963 Jun ,1963 May ,1963 Apr ,1963 Mar ,1963 Feb ,1963 Jan ,1962 Dec ,1962 Nov ,1962 Oct ,1962 Sep ,1962 Aug ,1962 Jul ,1962 Jun ,1962 May ,1962 Apr ,1962 Mar ,1962 Feb ,1962 Jan ,1961 Dec ,1961 Nov ,1961 Oct ,1961 Sep ,1961 Aug ,1961 Jul ,1961 Jun ,1961 May ,1961 Apr ,1961 Mar ,1961 Feb ,1961 Jan 
All Items,111.567,111,110.773,110.223,110.154,109.679,109.162,108.489,107.418,107.146,106.512,105.297,104.631,104.264,103.785,103.259,102.485,102.06,101.977,101.699,101.712,101.638,101.069,100.754,100.776,100.3,99.937,100.028,99.952,99.621,99.475,99.314,99.294,99.569,99.746,100.183,100.357,100.277,100.086,100.23,99.979,100.041,99.886,99.87,100.157,100.314,99.804,99.81,99.603,99.519,99.443,99.745,99.586,99.611,99.657,99.338,99.282,99.389,99.132,99.193,99.417,99.076,99.173,99.083,98.888,98.908,99.059,98.808,98.95,99.354,98.916,98.965,98.789,98.725,98.57,98.53,98.537,98.528,98.522,98.32,98.329,98.236,98.287,98.222,98.373,98.564,98.555,98.782,98.783,98.782,99.151,99.041,99.149,99.422,99.319,98.941,99.125,99.198,99.311,99.553,99.423,99.612,99.547,99.378,99.546,99.938,99.619,99.444,99.286,99.274,99.59,99.317,98.736,98.589,98.259,97.528,97.329,97.694,98.445,98.92,98.049,97.936,97.225,97.1,97.298,96.744,96.146,95.924,95.917,95.718,95.225,94.577,94.662,94.159,93.701,93.182,92.819,92.976,92.31,91.41,91.181,91.318,90.34,90.257,90.217,89.27,88.735,88.443,88.08,87.999,87.595,86.908,87.321,86.82,86.131,85.862,85.708,85.305,85.422,85.378,84.977,85.164,84.86,84.567,84.514,84.553,84.877,85.17,85.286,85.773,86.132,86.191,85.521,85.432,85.105,84.612,84.341,83.823,82.771,82.444,81.9,81.39,81.609,80.989,80.082,80.269,79.853,78.662,78.434,77.923,77.329,77.268,77.244,78.088,77.858,77.858,77.627,77.622,77.579,77.213,77.484,77.601,77.397,77.507,77.56,77.433,77.408,77.502,77.274,77.079,76.717,76.319,76.62,76.742,76.487,76.465,76.512,76.441,76.638,76.659,76.773,76.53,76.629,76.432,76.618,76.436,76.336,76.553,76.197,75.578,75.443,75.34,75.392,75.312,75.224,74.757,74.981,75.46,75.307,75.165,75.167,75.019,75.022,74.855,74.877,74.97,75.023,75,75.047,74.814,74.734,74.736,74.652,74.693,74.847,75.005,75.195,75.299,75.343,74.894,75.307,75.611,75.404,75.339,75.344,75.135,75.009,74.844,74.787,74.769,74.378,73.999,73.878,74.146,74.039,74.313,73.923,73.616,73.545,73.491,73.546,73.574,73.528,73.426,73.499,73.331,73.142,73.26,73.377,73.121,73.283,73.116,73.231,73.3,73.408,73.333,73.393,73.566,73.524,73.971,73.885,74.181,74.258,74.205,74.168,74.013,73.761,73.474,73.346,73.195,72.859,73.214,72.851,72.692,72.558,72.384,72.364,72.331,72.23,72.228,72.156,71.813,71.735,71.948,71.566,71.267,71.535,71.39,71.312,71.308,71.288,71.401,71.296,71.022,70.681,70.964,70.762,70.672,70.877,70.616,70.376,70.349,70.259,70.124,69.791,69.44,68.922,69.229,69.085,68.697,68.463,68.249,68.008,67.971,68.078,67.756,67.733,67.546,67.348,67.245,67.439,66.986,66.931,66.743,66.577,66.532,66.65,66.365,66.357,66.015,65.603,65.747,65.78,65.808,65.286,65.182,65.153,65.19,65.029,64.943,64.792,64.583,64.249,64.467,64.127,63.969,63.666,63.682,63.181,62.753,62.53,62.501,62.415,62.254,61.907,62.144,61.91,61.6,61.558,61.354,60.964,60.874,60.795,60.815,60.484,60.211,59.862,59.672,59.589,59.644,59.53,59.447,59.516,59.358,59.393,59.22,59.239,59.169,59.153,59.076,58.697,58.84,58.756,58.614,58.587,58.496,58.463,58.371,58.311,58.227,58.01,57.82,58.25,57.983,57.977,58.114,58.09,57.69,57.786,58.014,58.076,58.155,58.434,58.424,58.642,58.806,58.807,58.934,58.877,59.159,59.205,59.121,58.956,58.989,59.069,58.74,58.512,58.391,58.465,58.716,58.635,58.809,58.821,58.767,58.568,58.638,58.634,59.009,58.321,57.835,57.724,57.281,57.263,56.82,56.959,56.873,57.189,57.006,57.137,56.953,56.92,57.148,56.802,56.576,56.57,56.225,56.215,56.538,56.299,56.287,56.383,56.697,57.206,56.65,56.166,55.932,55.749,55.621,55.148,54.543,54.086,53.415,52.489,52.042,51.479,51.305,51.255,51.042,50.732,50.66,50.545,50.356,50.124,50.176,50.05,49.149,48.433,48.377,48.007,47.705,47.582,46.691,46.123,45.814,45.617,45.315,45.107,44.86,45.037,45.053,45.103,44.942,44.992,44.813,44.845,44.562,44.385,44.301,43.917,44.066,43.811,44.176,43.357,43.101,43.602,43.287,42.84,42.621,42.417,42.158,42.309,42.102,41.913,41.486,41.297,41.153,41.061,41.137,41.358,41.551,41.745,41.66,41.815,41.791,41.968,42.103,42.141,42.146,42.408,42.415,42.377,42.398,42.288,42.189,42.201,42.437,42.582,42.483,42.446,42.434,41.849,41.441,41.269,41.051,40.936,40.989,41.156,39.926,39.011,37.437,38.129,36.606,35.225,35.255,34.908,33.419,32.376,31.061,30.646,30.172,29.326,29.425,28.722,28.489,28.373,28.201,27.978,27.896,27.839,27.797,27.925,27.706,27.839,27.799,27.75,27.639,27.661,27.46,27.622,27.578,27.538,27.296,27.448,27.38,27.929,27.12,27.11,27.241,27.07,27.122,27.186,27.009,27.092,27.096,26.891,27.082,26.946,27.355,27.119,26.932,27.004,26.963,26.909,27.079,27.271,26.971,26.944,26.676,26.643,26.675,26.877,27.06,26.991,27.133,27.031,26.952,27.025,27.248,27.187,27.154,27.336,27.418,27.296,27.168,27.158,26.915,27.187,26.839,26.615,26.302,26.572,26.574,26.417,26.15,26.111,25.98,26.036,26.17,26.161,26.037,26.055,26.067,25.77,25.824,25.933,25.79,25.719,25.657,25.504,25.403,25.413,25.521,25.514,25.308,25.45,25.427,25.417,25.547,25.398,25.531,25.637,25.692,25.421,25.236,25.397,25.414,25.495,25.36,25.223,25.274,25.309,25.603,24.978,24.85,24.922,24.931,24.941,24.827,24.827,25.053,24.872,24.601,24.59,24.534,24.579,24.455,24.647,24.541,24.518,24.49,24.375,24.468,24.355,24.404,24.478,24.527,24.455,24.551,24.413,24.326,24.246,24.365,24.543,24.249,24.253
  Food,113.491,112.379,111.853,111.301,110.794,110.091,109.416,108.625,107.691,106.988,106.214,105.417,104.954,104.559,104.244,103.924,103.658,103.467,103.15,103.051,102.95,102.789,102.779,102.636,102.658,102.437,102.332,102.155,102.058,101.996,102.041,102.156,101.889,101.807,101.311,101.274,100.825,100.792,100.576,100.497,100.301,100.209,99.901,99.851,99.687,99.643,99.747,99.471,99.265,99.152,99.037,98.917,98.854,98.716,98.676,98.44,98.277,98.159,98.038,97.69,97.975,97.782,97.677,97.546,97.305,97.133,97.229,96.969,96.995,96.834,96.669,96.642,96.437,96.446,96.284,96.136,96.153,95.946,95.851,95.702,95.602,95.579,95.418,95.153,94.827,94.508,94.404,94.366,94.143,94.046,93.801,93.826,93.58,93.46,93.338,93.134,93.388,93.065,92.91,92.654,92.486,92.32,92.105,92.027,91.91,91.596,91.447,91.204,91.001,90.637,90.396,90.191,89.972,89.817,89.496,89.25,89.087,88.822,88.628,88.752,88.456,88.3,88.16,87.986,87.929,87.721,87.69,87.487,87.334,87.244,87.099,87.055,87.331,86.969,86.682,86.475,86.106,85.782,85.669,85.511,85.22,85.214,84.842,84.802,84.202,83.87,83.689,83.546,83.435,83.323,83.17,82.941,82.95,82.846,82.693,82.429,82.175,82.158,82.189,82.149,82.019,81.943,81.912,81.93,81.921,81.921,82.011,81.788,81.751,81.684,81.534,81.385,81.148,81.006,80.778,80.341,79.875,79.311,78.742,78.365,77.683,77.283,76.346,75.493,75.16,74.804,74.523,73.509,73.234,72.944,73.044,73.141,73.299,72.81,72.623,72.474,72.485,72.452,72.436,72.319,72.211,72.075,71.848,71.499,71.841,71.578,71.483,71.435,71.263,71.236,71.133,71.068,71.039,71.004,70.952,70.847,70.797,70.863,70.921,70.998,71.214,70.176,70.075,69.938,69.818,69.787,69.89,69.798,69.522,69.32,69.163,69.136,69.055,68.846,68.847,68.757,68.851,68.785,68.444,68.438,68.72,68.536,68.456,68.46,68.681,68.286,68.399,68.485,68.462,68.356,68.369,68.558,68.45,68.094,68.495,68.406,68.377,68.454,68.415,68.358,68.367,68.423,68.426,68.392,69.098,68.172,68.038,68.011,67.939,68.058,67.89,67.985,67.892,68.041,68.261,68.856,68.103,68.025,68.024,67.956,67.895,67.856,67.986,67.859,67.774,67.737,67.299,67.11,67.412,67.013,67.344,67.108,67.103,66.946,66.981,67.136,67.25,67.176,67.352,67.182,67.347,67.368,67.325,67.288,67.297,67.14,66.929,66.83,66.705,66.811,66.931,67.128,66.207,66.414,66.14,66.324,66.05,66.031,65.816,65.608,65.492,65.313,65.068,65.042,64.621,64.414,64.741,64.35,64.432,64.675,64.356,63.921,64.062,64.201,64.141,64.253,64.033,63.598,63.717,63.613,63.379,63.135,63.05,63.112,62.721,62.299,62.188,62.109,61.296,61.224,61.119,60.906,60.677,60.694,60.648,60.456,60.591,60.567,60.524,60.014,61.012,60.35,60.262,60.301,60.331,60.208,60.281,60.207,60.093,59.958,59.93,59.765,59.8,60.519,59.754,59.682,59.672,59.672,59.3,59.472,59.38,59.25,59.018,58.8,58.412,58.927,58.645,58.504,58.455,58.481,58.289,58.586,58.475,58.479,58.341,58.303,58.375,58.398,58.63,58.425,58.075,58.029,58.131,58.306,58.202,57.952,57.551,57.297,57.423,57.662,57.578,57.515,57.714,57.61,57.668,57.215,57.325,57.265,57.339,57.125,56.481,56.903,56.754,56.641,56.581,56.545,56.638,56.497,56.496,56.458,56.18,56.388,56.934,56.485,56.478,56.692,56.601,55.991,56.281,56.701,56.844,56.922,57.434,56.587,57.099,57.21,57.261,57.433,57.442,57.753,57.804,57.558,57.538,57.625,57.981,57.502,57.338,57.121,57.26,57.809,57.677,58.277,58.26,58.673,58.492,58.672,58.544,59.523,58.43,57.869,57.927,57.712,57.758,57.054,57.394,57.064,57.979,57.281,56.94,56.29,57.069,58.055,57.153,56.68,57.05,56.605,56.546,57.353,56.898,56.958,56.592,57.989,59.192,58.035,57.003,56.616,56.126,56.302,55.162,54.259,53.971,52.864,52.414,51.397,50.735,50.461,50.593,50.349,49.661,49.917,49.984,49.708,49.529,49.929,49.366,49.136,47.66,48.118,47.397,47.001,46.69,46.306,45.888,45.558,45.262,45.022,43.863,44.141,44.476,44.738,45.315,45.101,45.38,44.884,44.88,44.794,44.551,44.288,43.689,44.595,44.047,44.173,42.885,42.818,43.756,43.112,42.414,41.946,41.716,41.353,41.423,40.956,40.877,39.928,39.751,39.687,39.432,39.53,40.062,40.331,40.803,40.736,40.803,40.923,41.244,41.622,41.834,42.099,42.531,42.973,43.034,43.271,43.255,43.422,43.257,43.722,44.105,43.725,43.781,43.95,42.831,42.113,41.966,41.97,41.938,42.136,42.498,41.985,40.909,39.593,41.186,38.623,36.155,36.354,35.966,33.335,31.619,29.443,28.783,28.105,26.873,26.68,25.714,25.436,25.586,25.383,25.099,24.982,24.962,24.959,25.067,24.636,24.938,24.74,24.843,24.683,24.678,24.439,24.704,24.706,24.673,24.383,24.562,24.638,25.138,24.006,24.116,24.334,24.037,24.139,24.269,24.006,24.129,24.171,23.902,24.21,24.225,24.644,24.409,24.11,24.207,24.176,24.11,24.4,24.684,24.333,24.226,23.811,23.884,23.97,24.312,24.587,24.528,24.765,24.642,24.53,24.63,25.273,25.079,25.05,25.287,25.436,25.314,25.106,25.071,24.712,25.134,24.633,24.283,23.91,24.221,24.179,24.112,23.635,23.592,23.511,23.587,23.83,23.816,23.627,23.643,23.657,23.121,23.462,23.237,23.247,23.147,23.074,22.944,22.806,22.783,22.955,22.95,22.654,22.833,22.766,22.91,23.018,22.846,23.075,23.211,23.393,23.042,22.761,23.027,23.047,23.147,22.962,22.852,22.827,22.887,23.328,22.317,22.16,22.275,22.302,22.326,22.157,22.157,22.79,22.082,21.844,21.814,21.695,21.722,21.543,21.845,21.681,21.651,21.65,21.479,21.644,21.514,21.578,21.656,21.701,21.549,21.723,21.515,21.383,21.253,21.432,21.743,21.314,21.412
